Entity_Name,Year,Quarter,Type,Registered_User,State
491001,2019,4,Pincode,59454,chhattisgarh
491441,2019,4,Pincode,50228,chhattisgarh
496005,2019,4,Pincode,49927,chhattisgarh
490023,2019,4,Pincode,47785,chhattisgarh
492009,2019,4,Pincode,46345,chhattisgarh
490006,2019,4,Pincode,42008,chhattisgarh
495450,2019,4,Pincode,38901,chhattisgarh
raipur,2019,4,District,506122,chhattisgarh
durg,2019,4,District,321390,chhattisgarh
bilaspur,2019,4,District,257350,chhattisgarh
raigarh,2019,4,District,189764,chhattisgarh
janjgir champa,2019,4,District,180195,chhattisgarh
korba,2019,4,District,147812,chhattisgarh
rajnandgaon,2019,4,District,113965,chhattisgarh
baloda bazar,2019,4,District,104742,chhattisgarh
surguja,2019,4,District,89297,chhattisgarh
mahasamund,2019,4,District,80893,chhattisgarh
492001,2020,1,Pincode,140048,chhattisgarh
495001,2020,1,Pincode,110715,chhattisgarh
497001,2020,1,Pincode,74566,chhattisgarh
491001,2020,1,Pincode,65631,chhattisgarh
491441,2020,1,Pincode,55399,chhattisgarh
496005,2020,1,Pincode,54386,chhattisgarh
490023,2020,1,Pincode,52266,chhattisgarh
492009,2020,1,Pincode,51146,chhattisgarh
490006,2020,1,Pincode,45425,chhattisgarh
495450,2020,1,Pincode,42930,chhattisgarh
raipur,2020,1,District,559412,chhattisgarh
durg,2020,1,District,353311,chhattisgarh
bilaspur,2020,1,District,284320,chhattisgarh
raigarh,2020,1,District,208338,chhattisgarh
janjgir champa,2020,1,District,199431,chhattisgarh
korba,2020,1,District,163500,chhattisgarh
rajnandgaon,2020,1,District,126699,chhattisgarh
baloda bazar,2020,1,District,115907,chhattisgarh
surguja,2020,1,District,98711,chhattisgarh
mahasamund,2020,1,District,89942,chhattisgarh
492001,2020,2,Pincode,151787,chhattisgarh
495001,2020,2,Pincode,120117,chhattisgarh
497001,2020,2,Pincode,83017,chhattisgarh
491001,2020,2,Pincode,72228,chhattisgarh
491441,2020,2,Pincode,62172,chhattisgarh
496005,2020,2,Pincode,59452,chhattisgarh
490023,2020,2,Pincode,56411,chhattisgarh
492009,2020,2,Pincode,55679,chhattisgarh
490006,2020,2,Pincode,48734,chhattisgarh
495450,2020,2,Pincode,47509,chhattisgarh
raipur,2020,2,District,616931,chhattisgarh
durg,2020,2,District,387874,chhattisgarh
bilaspur,2020,2,District,316669,chhattisgarh
raigarh,2020,2,District,233080,chhattisgarh
janjgir champa,2020,2,District,227716,chhattisgarh
korba,2020,2,District,184399,chhattisgarh
rajnandgaon,2020,2,District,146098,chhattisgarh
baloda bazar,2020,2,District,134301,chhattisgarh
surguja,2020,2,District,110765,chhattisgarh
mahasamund,2020,2,District,103117,chhattisgarh
492001,2020,3,Pincode,164803,chhattisgarh
495001,2020,3,Pincode,131279,chhattisgarh
497001,2020,3,Pincode,92438,chhattisgarh
491001,2020,3,Pincode,79505,chhattisgarh
491441,2020,3,Pincode,69637,chhattisgarh
496005,2020,3,Pincode,65408,chhattisgarh
490023,2020,3,Pincode,61657,chhattisgarh
492009,2020,3,Pincode,60889,chhattisgarh
490006,2020,3,Pincode,52709,chhattisgarh
495450,2020,3,Pincode,52395,chhattisgarh
raipur,2020,3,District,679027,chhattisgarh
durg,2020,3,District,426052,chhattisgarh
bilaspur,2020,3,District,349586,chhattisgarh
raigarh,2020,3,District,259581,chhattisgarh
janjgir champa,2020,3,District,254275,chhattisgarh
korba,2020,3,District,204448,chhattisgarh
rajnandgaon,2020,3,District,166416,chhattisgarh
baloda bazar,2020,3,District,150975,chhattisgarh
surguja,2020,3,District,124081,chhattisgarh
mahasamund,2020,3,District,116370,chhattisgarh
492001,2020,4,Pincode,178877,chhattisgarh
495001,2020,4,Pincode,143559,chhattisgarh
497001,2020,4,Pincode,101713,chhattisgarh
491001,2020,4,Pincode,87076,chhattisgarh
491441,2020,4,Pincode,77139,chhattisgarh
496005,2020,4,Pincode,71047,chhattisgarh
490023,2020,4,Pincode,67026,chhattisgarh
492009,2020,4,Pincode,66591,chhattisgarh
495450,2020,4,Pincode,57457,chhattisgarh
490006,2020,4,Pincode,57129,chhattisgarh
raipur,2020,4,District,743167,chhattisgarh
durg,2020,4,District,464870,chhattisgarh
bilaspur,2020,4,District,384115,chhattisgarh
raigarh,2020,4,District,285081,chhattisgarh
janjgir champa,2020,4,District,280474,chhattisgarh
korba,2020,4,District,225683,chhattisgarh
rajnandgaon,2020,4,District,185815,chhattisgarh
baloda bazar,2020,4,District,166144,chhattisgarh
surguja,2020,4,District,137221,chhattisgarh
mahasamund,2020,4,District,129536,chhattisgarh
492001,2021,1,Pincode,192280,chhattisgarh
495001,2021,1,Pincode,154709,chhattisgarh
497001,2021,1,Pincode,109875,chhattisgarh
491001,2021,1,Pincode,93667,chhattisgarh
491441,2021,1,Pincode,83189,chhattisgarh
496005,2021,1,Pincode,76306,chhattisgarh
490023,2021,1,Pincode,71859,chhattisgarh
492009,2021,1,Pincode,71684,chhattisgarh
495450,2021,1,Pincode,61932,chhattisgarh
494001,2021,1,Pincode,61107,chhattisgarh
raipur,2021,1,District,800224,chhattisgarh
durg,2021,1,District,498453,chhattisgarh
bilaspur,2021,1,District,413692,chhattisgarh
raigarh,2021,1,District,306712,chhattisgarh
janjgir champa,2021,1,District,301931,chhattisgarh
korba,2021,1,District,243030,chhattisgarh
rajnandgaon,2021,1,District,200572,chhattisgarh
baloda bazar,2021,1,District,178486,chhattisgarh
surguja,2021,1,District,147969,chhattisgarh
mahasamund,2021,1,District,139572,chhattisgarh
492001,2021,2,Pincode,205399,chhattisgarh
495001,2021,2,Pincode,165049,chhattisgarh
497001,2021,2,Pincode,117695,chhattisgarh
491001,2021,2,Pincode,99908,chhattisgarh
491441,2021,2,Pincode,88935,chhattisgarh
496005,2021,2,Pincode,81517,chhattisgarh
492009,2021,2,Pincode,76560,chhattisgarh
490023,2021,2,Pincode,76521,chhattisgarh
495450,2021,2,Pincode,66184,chhattisgarh
494001,2021,2,Pincode,65456,chhattisgarh
raipur,2021,2,District,855848,chhattisgarh
durg,2021,2,District,531550,chhattisgarh
bilaspur,2021,2,District,442330,chhattisgarh
raigarh,2021,2,District,328664,chhattisgarh
janjgir champa,2021,2,District,322297,chhattisgarh
korba,2021,2,District,260168,chhattisgarh
rajnandgaon,2021,2,District,215143,chhattisgarh
baloda bazar,2021,2,District,191114,chhattisgarh
surguja,2021,2,District,158949,chhattisgarh
mahasamund,2021,2,District,149983,chhattisgarh
492001,2021,3,Pincode,219691,chhattisgarh
495001,2021,3,Pincode,176348,chhattisgarh
497001,2021,3,Pincode,126575,chhattisgarh
491001,2021,3,Pincode,106903,chhattisgarh
491441,2021,3,Pincode,95381,chhattisgarh
496005,2021,3,Pincode,87358,chhattisgarh
492009,2021,3,Pincode,81992,chhattisgarh
490023,2021,3,Pincode,81694,chhattisgarh
495450,2021,3,Pincode,70959,chhattisgarh
494001,2021,3,Pincode,70221,chhattisgarh
raipur,2021,3,District,917950,chhattisgarh
durg,2021,3,District,568361,chhattisgarh
bilaspur,2021,3,District,474660,chhattisgarh
raigarh,2021,3,District,354087,chhattisgarh
janjgir champa,2021,3,District,346366,chhattisgarh
korba,2021,3,District,279897,chhattisgarh
rajnandgaon,2021,3,District,232140,chhattisgarh
baloda bazar,2021,3,District,205941,chhattisgarh
surguja,2021,3,District,171276,chhattisgarh
mahasamund,2021,3,District,161893,chhattisgarh
492001,2021,4,Pincode,234198,chhattisgarh
495001,2021,4,Pincode,187901,chhattisgarh
497001,2021,4,Pincode,135215,chhattisgarh
491001,2021,4,Pincode,113772,chhattisgarh
491441,2021,4,Pincode,101670,chhattisgarh
496005,2021,4,Pincode,93194,chhattisgarh
492009,2021,4,Pincode,87424,chhattisgarh
490023,2021,4,Pincode,86886,chhattisgarh
495450,2021,4,Pincode,75706,chhattisgarh
494001,2021,4,Pincode,74989,chhattisgarh
raipur,2021,4,District,979741,chhattisgarh
durg,2021,4,District,604621,chhattisgarh
bilaspur,2021,4,District,506449,chhattisgarh
raigarh,2021,4,District,378507,chhattisgarh
janjgir champa,2021,4,District,368980,chhattisgarh
korba,2021,4,District,299191,chhattisgarh
rajnandgaon,2021,4,District,248230,chhattisgarh
baloda bazar,2021,4,District,220188,chhattisgarh
surguja,2021,4,District,183559,chhattisgarh
mahasamund,2021,4,District,173519,chhattisgarh
492001,2022,1,Pincode,247599,chhattisgarh
495001,2022,1,Pincode,198702,chhattisgarh
497001,2022,1,Pincode,143644,chhattisgarh
491001,2022,1,Pincode,120368,chhattisgarh
491441,2022,1,Pincode,107760,chhattisgarh
496005,2022,1,Pincode,98838,chhattisgarh
492009,2022,1,Pincode,92386,chhattisgarh
490023,2022,1,Pincode,91792,chhattisgarh
495450,2022,1,Pincode,80200,chhattisgarh
494001,2022,1,Pincode,79440,chhattisgarh
raipur,2022,1,District,1038105,chhattisgarh
durg,2022,1,District,639688,chhattisgarh
bilaspur,2022,1,District,537617,chhattisgarh
raigarh,2022,1,District,403164,chhattisgarh
janjgir champa,2022,1,District,392285,chhattisgarh
korba,2022,1,District,317604,chhattisgarh
rajnandgaon,2022,1,District,264326,chhattisgarh
baloda bazar,2022,1,District,234464,chhattisgarh
surguja,2022,1,District,195440,chhattisgarh
mahasamund,2022,1,District,185227,chhattisgarh
492001,2022,2,Pincode,260351,chhattisgarh
495001,2022,2,Pincode,209069,chhattisgarh
497001,2022,2,Pincode,151503,chhattisgarh
491001,2022,2,Pincode,126583,chhattisgarh
491441,2022,2,Pincode,113505,chhattisgarh
496005,2022,2,Pincode,104122,chhattisgarh
492009,2022,2,Pincode,97149,chhattisgarh
490023,2022,2,Pincode,96605,chhattisgarh
495450,2022,2,Pincode,84459,chhattisgarh
494001,2022,2,Pincode,83653,chhattisgarh
raipur,2022,2,District,1093318,chhattisgarh
durg,2022,2,District,672947,chhattisgarh
bilaspur,2022,2,District,566475,chhattisgarh
raigarh,2022,2,District,425526,chhattisgarh
janjgir champa,2022,2,District,414133,chhattisgarh
korba,2022,2,District,334672,chhattisgarh
rajnandgaon,2022,2,District,278724,chhattisgarh
baloda bazar,2022,2,District,247634,chhattisgarh
surguja,2022,2,District,206354,chhattisgarh
mahasamund,2022,2,District,195406,chhattisgarh
492001,2022,3,Pincode,273586,chhattisgarh
495001,2022,3,Pincode,219881,chhattisgarh
497001,2022,3,Pincode,159641,chhattisgarh
491001,2022,3,Pincode,133077,chhattisgarh
491441,2022,3,Pincode,119363,chhattisgarh
496005,2022,3,Pincode,109817,chhattisgarh
492009,2022,3,Pincode,102118,chhattisgarh
490023,2022,3,Pincode,101541,chhattisgarh
495450,2022,3,Pincode,88925,chhattisgarh
494001,2022,3,Pincode,88104,chhattisgarh
raipur,2022,3,District,1150501,chhattisgarh
durg,2022,3,District,707241,chhattisgarh
bilaspur,2022,3,District,596003,chhattisgarh
raigarh,2022,3,District,448366,chhattisgarh
janjgir champa,2022,3,District,436349,chhattisgarh
korba,2022,3,District,352198,chhattisgarh
rajnandgaon,2022,3,District,292804,chhattisgarh
baloda bazar,2022,3,District,260632,chhattisgarh
surguja,2022,3,District,217313,chhattisgarh
mahasamund,2022,3,District,205270,chhattisgarh
492001,2022,4,Pincode,286884,chhattisgarh
495001,2022,4,Pincode,230659,chhattisgarh
497001,2022,4,Pincode,167148,chhattisgarh
491001,2022,4,Pincode,139295,chhattisgarh
491441,2022,4,Pincode,124619,chhattisgarh
496005,2022,4,Pincode,115217,chhattisgarh
492009,2022,4,Pincode,107033,chhattisgarh
490023,2022,4,Pincode,106532,chhattisgarh
495450,2022,4,Pincode,93326,chhattisgarh
494001,2022,4,Pincode,92244,chhattisgarh
raipur,2022,4,District,1205632,chhattisgarh
durg,2022,4,District,740173,chhattisgarh
bilaspur,2022,4,District,622644,chhattisgarh
raigarh,2022,4,District,468010,chhattisgarh
janjgir champa,2022,4,District,455430,chhattisgarh
korba,2022,4,District,368179,chhattisgarh
rajnandgaon,2022,4,District,304353,chhattisgarh
baloda bazar,2022,4,District,271259,chhattisgarh
surguja,2022,4,District,226706,chhattisgarh
mahasamund,2022,4,District,213189,chhattisgarh
396230,2018,1,Pincode,26888,dadra-&-nagar-haveli-&-daman-&-diu
396210,2018,1,Pincode,12153,dadra-&-nagar-haveli-&-daman-&-diu
396215,2018,1,Pincode,6390,dadra-&-nagar-haveli-&-daman-&-diu
396235,2018,1,Pincode,5140,dadra-&-nagar-haveli-&-daman-&-diu
362520,2018,1,Pincode,1330,dadra-&-nagar-haveli-&-daman-&-diu
362571,2018,1,Pincode,767,dadra-&-nagar-haveli-&-daman-&-diu
362540,2018,1,Pincode,365,dadra-&-nagar-haveli-&-daman-&-diu
396220,2018,1,Pincode,134,dadra-&-nagar-haveli-&-daman-&-diu
362570,2018,1,Pincode,91,dadra-&-nagar-haveli-&-daman-&-diu
dadra and nagar haveli,2018,1,District,32028,dadra-&-nagar-haveli-&-daman-&-diu
daman,2018,1,District,18677,dadra-&-nagar-haveli-&-daman-&-diu
diu,2018,1,District,2553,dadra-&-nagar-haveli-&-daman-&-diu
396230,2018,2,Pincode,36053,dadra-&-nagar-haveli-&-daman-&-diu
396210,2018,2,Pincode,16275,dadra-&-nagar-haveli-&-daman-&-diu
396215,2018,2,Pincode,8687,dadra-&-nagar-haveli-&-daman-&-diu
396235,2018,2,Pincode,7032,dadra-&-nagar-haveli-&-daman-&-diu
362520,2018,2,Pincode,1728,dadra-&-nagar-haveli-&-daman-&-diu
362571,2018,2,Pincode,930,dadra-&-nagar-haveli-&-daman-&-diu
362540,2018,2,Pincode,463,dadra-&-nagar-haveli-&-daman-&-diu
396220,2018,2,Pincode,182,dadra-&-nagar-haveli-&-daman-&-diu
362570,2018,2,Pincode,108,dadra-&-nagar-haveli-&-daman-&-diu
dadra and nagar haveli,2018,2,District,43085,dadra-&-nagar-haveli-&-daman-&-diu
daman,2018,2,District,25144,dadra-&-nagar-haveli-&-daman-&-diu
diu,2018,2,District,3229,dadra-&-nagar-haveli-&-daman-&-diu
396230,2018,3,Pincode,46381,dadra-&-nagar-haveli-&-daman-&-diu
396210,2018,3,Pincode,20999,dadra-&-nagar-haveli-&-daman-&-diu
396215,2018,3,Pincode,11408,dadra-&-nagar-haveli-&-daman-&-diu
396235,2018,3,Pincode,9245,dadra-&-nagar-haveli-&-daman-&-diu
362520,2018,3,Pincode,2056,dadra-&-nagar-haveli-&-daman-&-diu
362571,2018,3,Pincode,1076,dadra-&-nagar-haveli-&-daman-&-diu
362540,2018,3,Pincode,573,dadra-&-nagar-haveli-&-daman-&-diu
396220,2018,3,Pincode,244,dadra-&-nagar-haveli-&-daman-&-diu
362570,2018,3,Pincode,125,dadra-&-nagar-haveli-&-daman-&-diu
dadra and nagar haveli,2018,3,District,55626,dadra-&-nagar-haveli-&-daman-&-diu
daman,2018,3,District,32651,dadra-&-nagar-haveli-&-daman-&-diu
diu,2018,3,District,3830,dadra-&-nagar-haveli-&-daman-&-diu
396230,2018,4,Pincode,58055,dadra-&-nagar-haveli-&-daman-&-diu
396210,2018,4,Pincode,27039,dadra-&-nagar-haveli-&-daman-&-diu
396215,2018,4,Pincode,14722,dadra-&-nagar-haveli-&-daman-&-diu
396235,2018,4,Pincode,11778,dadra-&-nagar-haveli-&-daman-&-diu
362520,2018,4,Pincode,2456,dadra-&-nagar-haveli-&-daman-&-diu
362571,2018,4,Pincode,1336,dadra-&-nagar-haveli-&-daman-&-diu
362540,2018,4,Pincode,686,dadra-&-nagar-haveli-&-daman-&-diu
396220,2018,4,Pincode,308,dadra-&-nagar-haveli-&-daman-&-diu
362570,2018,4,Pincode,131,dadra-&-nagar-haveli-&-daman-&-diu
dadra and nagar haveli,2018,4,District,69833,dadra-&-nagar-haveli-&-daman-&-diu
daman,2018,4,District,42069,dadra-&-nagar-haveli-&-daman-&-diu
diu,2018,4,District,4609,dadra-&-nagar-haveli-&-daman-&-diu
396230,2019,1,Pincode,69568,dadra-&-nagar-haveli-&-daman-&-diu
396210,2019,1,Pincode,32703,dadra-&-nagar-haveli-&-daman-&-diu
396215,2019,1,Pincode,18018,dadra-&-nagar-haveli-&-daman-&-diu
396235,2019,1,Pincode,14419,dadra-&-nagar-haveli-&-daman-&-diu
362520,2019,1,Pincode,2879,dadra-&-nagar-haveli-&-daman-&-diu
362571,2019,1,Pincode,1582,dadra-&-nagar-haveli-&-daman-&-diu
362540,2019,1,Pincode,842,dadra-&-nagar-haveli-&-daman-&-diu
396220,2019,1,Pincode,372,dadra-&-nagar-haveli-&-daman-&-diu
362570,2019,1,Pincode,149,dadra-&-nagar-haveli-&-daman-&-diu
dadra and nagar haveli,2019,1,District,83987,dadra-&-nagar-haveli-&-daman-&-diu
daman,2019,1,District,51093,dadra-&-nagar-haveli-&-daman-&-diu
diu,2019,1,District,5452,dadra-&-nagar-haveli-&-daman-&-diu
396230,2019,2,Pincode,78132,dadra-&-nagar-haveli-&-daman-&-diu
396210,2019,2,Pincode,37160,dadra-&-nagar-haveli-&-daman-&-diu
396215,2019,2,Pincode,20428,dadra-&-nagar-haveli-&-daman-&-diu
396235,2019,2,Pincode,16250,dadra-&-nagar-haveli-&-daman-&-diu
362520,2019,2,Pincode,3291,dadra-&-nagar-haveli-&-daman-&-diu
362571,2019,2,Pincode,1785,dadra-&-nagar-haveli-&-daman-&-diu
362540,2019,2,Pincode,947,dadra-&-nagar-haveli-&-daman-&-diu
396220,2019,2,Pincode,417,dadra-&-nagar-haveli-&-daman-&-diu
362570,2019,2,Pincode,170,dadra-&-nagar-haveli-&-daman-&-diu
dadra and nagar haveli,2019,2,District,94382,dadra-&-nagar-haveli-&-daman-&-diu
daman,2019,2,District,58005,dadra-&-nagar-haveli-&-daman-&-diu
diu,2019,2,District,6193,dadra-&-nagar-haveli-&-daman-&-diu
396230,2019,3,Pincode,87039,dadra-&-nagar-haveli-&-daman-&-diu
396210,2019,3,Pincode,41395,dadra-&-nagar-haveli-&-daman-&-diu
396215,2019,3,Pincode,22996,dadra-&-nagar-haveli-&-daman-&-diu
396235,2019,3,Pincode,18290,dadra-&-nagar-haveli-&-daman-&-diu
362520,2019,3,Pincode,3618,dadra-&-nagar-haveli-&-daman-&-diu
362571,2019,3,Pincode,1908,dadra-&-nagar-haveli-&-daman-&-diu
362540,2019,3,Pincode,1044,dadra-&-nagar-haveli-&-daman-&-diu
396220,2019,3,Pincode,463,dadra-&-nagar-haveli-&-daman-&-diu
362570,2019,3,Pincode,176,dadra-&-nagar-haveli-&-daman-&-diu
dadra and nagar haveli,2019,3,District,105329,dadra-&-nagar-haveli-&-daman-&-diu
daman,2019,3,District,64854,dadra-&-nagar-haveli-&-daman-&-diu
diu,2019,3,District,6746,dadra-&-nagar-haveli-&-daman-&-diu
396230,2019,4,Pincode,97116,dadra-&-nagar-haveli-&-daman-&-diu
396210,2019,4,Pincode,46041,dadra-&-nagar-haveli-&-daman-&-diu
396215,2019,4,Pincode,25932,dadra-&-nagar-haveli-&-daman-&-diu
396235,2019,4,Pincode,20689,dadra-&-nagar-haveli-&-daman-&-diu
362520,2019,4,Pincode,3953,dadra-&-nagar-haveli-&-daman-&-diu
362571,2019,4,Pincode,2041,dadra-&-nagar-haveli-&-daman-&-diu
362540,2019,4,Pincode,1138,dadra-&-nagar-haveli-&-daman-&-diu
396220,2019,4,Pincode,497,dadra-&-nagar-haveli-&-daman-&-diu
362570,2019,4,Pincode,191,dadra-&-nagar-haveli-&-daman-&-diu
dadra and nagar haveli,2019,4,District,117805,dadra-&-nagar-haveli-&-daman-&-diu
daman,2019,4,District,72470,dadra-&-nagar-haveli-&-daman-&-diu
diu,2019,4,District,7323,dadra-&-nagar-haveli-&-daman-&-diu
396230,2020,1,Pincode,107112,dadra-&-nagar-haveli-&-daman-&-diu
396210,2020,1,Pincode,50829,dadra-&-nagar-haveli-&-daman-&-diu
396215,2020,1,Pincode,28959,dadra-&-nagar-haveli-&-daman-&-diu
396235,2020,1,Pincode,23143,dadra-&-nagar-haveli-&-daman-&-diu
362520,2020,1,Pincode,4269,dadra-&-nagar-haveli-&-daman-&-diu
362571,2020,1,Pincode,2223,dadra-&-nagar-haveli-&-daman-&-diu
362540,2020,1,Pincode,1217,dadra-&-nagar-haveli-&-daman-&-diu
396220,2020,1,Pincode,541,dadra-&-nagar-haveli-&-daman-&-diu
362570,2020,1,Pincode,203,dadra-&-nagar-haveli-&-daman-&-diu
dadra and nagar haveli,2020,1,District,130255,dadra-&-nagar-haveli-&-daman-&-diu
daman,2020,1,District,80329,dadra-&-nagar-haveli-&-daman-&-diu
diu,2020,1,District,7912,dadra-&-nagar-haveli-&-daman-&-diu
396230,2020,2,Pincode,119858,dadra-&-nagar-haveli-&-daman-&-diu
396210,2020,2,Pincode,56796,dadra-&-nagar-haveli-&-daman-&-diu
396215,2020,2,Pincode,32569,dadra-&-nagar-haveli-&-daman-&-diu
396235,2020,2,Pincode,26145,dadra-&-nagar-haveli-&-daman-&-diu
362520,2020,2,Pincode,4635,dadra-&-nagar-haveli-&-daman-&-diu
362571,2020,2,Pincode,2541,dadra-&-nagar-haveli-&-daman-&-diu
